,exp,hp,meta,mean,std,dist,upper,lower
169,Augmentation<br>Policy,0.25,weightedtau,-0.059306975288183676,0.18682750850812901,FID,0.12752053321994533,-0.2461344837963127
2779,Pretraining<br>Data,0.25,weightedtau,0.07770668224416949,0.1902639532560324,SEMANTIC,0.2679706355002019,-0.11255727101186291
1789,Model<br>Architecture,0.25,weightedtau,0.019227395870783166,0.1395086027670889,KLD-PP:NS-1000-BINS,0.15873599863787208,-0.12028120689630574
2775,Pretraining<br>Data,0.25,delta,-0.014300255696902896,0.039079348149139104,SEMANTIC,0.02477909245223621,-0.053379603846042
1787,Model<br>Architecture,0.25,rank,0.49878037675011283,0.17175223266341738,KLD-PP:NS-1000-BINS,0.6705326094135302,0.32702814408669545
1786,Model<br>Architecture,0.25,gain,0.6705426356589147,0.40742836427649926,KLD-PP:NS-1000-BINS,1.077970999935414,0.26311427138241544
1785,Model<br>Architecture,0.25,delta,-0.004019023181548098,0.058757860288971286,KLD-PP:NS-1000-BINS,0.05473883710742319,-0.06277688347051938
1335,Co-Training<br>Data,0.25,delta,0.0082032058667151,0.037677925313510656,SEMANTIC,0.04588113118022576,-0.029474719446795555
1336,Co-Training<br>Data,0.25,gain,0.6589147286821705,0.36506510901444617,SEMANTIC,1.0239798376966167,0.2938496196677243
1337,Co-Training<br>Data,0.25,rank,0.4971990082176268,0.1992177962102939,SEMANTIC,0.6964168044279206,0.2979812120073329
1338,Co-Training<br>Data,0.25,regret,0.1892514271057895,0.18150512445924602,SEMANTIC,0.3707565515650355,0.007746302646543468
1339,Co-Training<br>Data,0.25,weightedtau,-0.046488667367449825,0.1835322269016136,SEMANTIC,0.13704355953416378,-0.23002089426906344
2415,Pretraining<br>Data,0.25,delta,-0.012624431526630108,0.03732116832309344,KLD-PP:NN,0.024696736796463337,-0.04994559984972355
2416,Pretraining<br>Data,0.25,gain,0.37596899224806196,0.40194465728995554,KLD-PP:NN,0.7779136495380174,-0.02597566504189358
2417,Pretraining<br>Data,0.25,rank,0.6550159029012625,0.19126068845902394,KLD-PP:NN,0.8462765913602865,0.4637552144422386
2418,Pretraining<br>Data,0.25,regret,0.19353846945595057,0.17633985620567116,KLD-PP:NN,0.3698783256616217,0.01719861325027941
2419,Pretraining<br>Data,0.25,weightedtau,0.06532712992314232,0.17775677923128044,KLD-PP:NN,0.24308390915442277,-0.11242964930813812
1699,Model<br>Architecture,0.25,weightedtau,-0.07576914864387717,0.15707039250506777,KLD-PP:NN,0.0813012438611906,-0.23283954114894495
979,Co-Training<br>Data,0.25,weightedtau,-0.04694563428826155,0.1499461997394358,KLD-PP:NN,0.10300056545117425,-0.19689183402769733
978,Co-Training<br>Data,0.25,regret,0.18642206390619764,0.16071807889238793,KLD-PP:NN,0.34714014279858557,0.025703985013809716
977,Co-Training<br>Data,0.25,rank,0.48324633490161184,0.2004787034999263,KLD-PP:NN,0.6837250384015381,0.28276763140168554
976,Co-Training<br>Data,0.25,gain,0.6472868217054264,0.3699660862846215,KLD-PP:NN,1.0172529079900479,0.2773207354208049
975,Co-Training<br>Data,0.25,delta,0.007797380134424815,0.034710473818305165,KLD-PP:NN,0.042507853952729976,-0.02691309368388035
168,Augmentation<br>Policy,0.25,regret,0.16941763487138006,0.16017029739038322,FID,0.3295879322617633,0.009247337480996848
167,Augmentation<br>Policy,0.25,rank,0.5635876803871294,0.17335784062236842,FID,0.7369455210094977,0.39022983976476094
705,Augmentation<br>Policy,0.25,delta,0.003114603941138718,0.05236043657022909,VDNA-PP:NN-1000-BINS,0.055475040511367806,-0.04924583262909037
706,Augmentation<br>Policy,0.25,gain,0.6627906976744186,0.39105751059426963,VDNA-PP:NN-1000-BINS,1.0538482082686882,0.27173318708014893
1788,Model<br>Architecture,0.25,regret,0.2009335032555609,0.19484052428729542,KLD-PP:NS-1000-BINS,0.3957740275428563,0.006092978968265467
2595,Pretraining<br>Data,0.25,delta,-0.018120186696988977,0.03152228670335919,KLD-PP:NS-W:SN-1000-BINS,0.01340210000637021,-0.049642473400348164
2327,Pretraining<br>Data,0.25,rank,0.6733713846288372,0.1926484253332422,FID,0.8660198099620794,0.48072295929559494
2326,Pretraining<br>Data,0.25,gain,0.37984496124031003,0.4095678918483915,FID,0.7894128530887015,-0.029722930608081455
2325,Pretraining<br>Data,0.25,delta,-0.011584972187838192,0.03775416129755199,FID,0.0261691891097138,-0.04933913348539018
1875,Model<br>Architecture,0.25,delta,0.005227252070909945,0.035046354276862715,KLD-PP:NS-W:SN-1000-BINS,0.04027360634777266,-0.02981910220595277
2328,Pretraining<br>Data,0.25,regret,0.1869675508436206,0.16762539100922694,FID,0.3545929418528475,0.019342159834393663
707,Augmentation<br>Policy,0.25,rank,0.5624802606750585,0.16526132945232422,VDNA-PP:NN-1000-BINS,0.7277415901273827,0.39721893122273433
2329,Pretraining<br>Data,0.25,weightedtau,0.07898851767297986,0.17369740159532895,FID,0.2526859192683088,-0.0947088839223491
709,Augmentation<br>Policy,0.25,weightedtau,-0.05153954595765528,0.21157439477813686,VDNA-PP:NN-1000-BINS,0.16003484882048158,-0.26311394073579214
708,Augmentation<br>Policy,0.25,regret,0.1727407457754618,0.16210703114041983,VDNA-PP:NN-1000-BINS,0.33484777691588163,0.01063371463504198
435,Augmentation<br>Policy,0.25,delta,0.0036555069284537694,0.0472401322623896,KLD-PP:NS-W:SN-1000-BINS,0.05089563919084337,-0.04358462533393583
436,Augmentation<br>Policy,0.25,gain,0.6124031007751938,0.42429631129803824,KLD-PP:NS-W:SN-1000-BINS,1.036699412073232,0.18810678947715553
437,Augmentation<br>Policy,0.25,rank,0.5203287148834724,0.1760280213172628,KLD-PP:NS-W:SN-1000-BINS,0.6963567362007352,0.3443006935662096
438,Augmentation<br>Policy,0.25,regret,0.174702086673314,0.14796551498058344,KLD-PP:NS-W:SN-1000-BINS,0.3226676016538974,0.026736571692730554
439,Augmentation<br>Policy,0.25,weightedtau,-0.04151079728886147,0.22119753159208316,KLD-PP:NS-W:SN-1000-BINS,0.17968673430322168,-0.26270832888094464
1876,Model<br>Architecture,0.25,gain,0.7054263565891472,0.3369164464647946,KLD-PP:NS-W:SN-1000-BINS,1.0423428030539417,0.36850991012435264
1877,Model<br>Architecture,0.25,rank,0.5481706971944411,0.18612468949478844,KLD-PP:NS-W:SN-1000-BINS,0.7342953866892296,0.36204600769965267
1878,Model<br>Architecture,0.25,regret,0.1743257119629698,0.14250970101351002,KLD-PP:NS-W:SN-1000-BINS,0.3168354129764798,0.031816010949459794
1879,Model<br>Architecture,0.25,weightedtau,0.008698275628966023,0.15446937010474915,KLD-PP:NS-W:SN-1000-BINS,0.16316764573371517,-0.14577109447578313
2777,Pretraining<br>Data,0.25,rank,0.6304665157102309,0.2111349792624908,SEMANTIC,0.8416014949727217,0.4193315364477401
1341,Co-Training<br>Data,0.5,gain,0.6550387596899224,0.370294616562509,SEMANTIC,1.0253333762524315,0.2847441431274134
893,Co-Training<br>Data,0.5,regret,0.18773729796581526,0.16410775475340703,FID,0.3518450527192223,0.023629543212408233
1250,Co-Training<br>Data,0.5,delta,0.010022046607594171,0.036795706066495994,KLD-PP:NS-W:TS-100-BINS,0.04681775267409016,-0.026773659458901825
1342,Co-Training<br>Data,0.5,rank,0.5031664903478996,0.20235019115214767,SEMANTIC,0.7055166815000473,0.3008162991957519
1343,Co-Training<br>Data,0.5,regret,0.19116451057879175,0.1918959281004832,SEMANTIC,0.383060438679275,-0.000731417521691452
1344,Co-Training<br>Data,0.5,weightedtau,-0.05101383308275138,0.18668992850956542,SEMANTIC,0.13567609542681405,-0.2377037615923168
712,Augmentation<br>Policy,0.5,rank,0.5367571399038223,0.17834392627198767,VDNA-PP:NN-1000-BINS,0.71510106617581,0.35841321363183465
1254,Co-Training<br>Data,0.5,weightedtau,-0.013775466841416846,0.17841024380711873,KLD-PP:NS-W:TS-100-BINS,0.1646347769657019,-0.19218571064853557
1253,Co-Training<br>Data,0.5,regret,0.18122714378949215,0.16634331351366238,KLD-PP:NS-W:TS-100-BINS,0.3475704573031545,0.014883830275829762
894,Co-Training<br>Data,0.5,weightedtau,-0.04130995171242461,0.1469479991854142,FID,0.1056380474729896,-0.1882579508978388
711,Augmentation<br>Policy,0.5,gain,0.6356589147286821,0.39150424492642427,VDNA-PP:NN-1000-BINS,1.0271631596551063,0.2441546698022578
1430,Co-Training<br>Data,0.5,delta,0.009577205053287586,0.034838401744622445,VDNA-PP:NN-1000-BINS,0.04441560679791003,-0.025261196691334857
2690,Pretraining<br>Data,0.5,delta,-0.018174892402126497,0.05397623600576935,KLD-PP:NS-W:TS-100-BINS,0.03580134360364285,-0.07215112840789584
1431,Co-Training<br>Data,0.5,gain,0.631782945736434,0.389499661514756,VDNA-PP:NN-1000-BINS,1.02128260725119,0.242283284221678
1432,Co-Training<br>Data,0.5,rank,0.49779753483773553,0.1800806153097518,VDNA-PP:NN-1000-BINS,0.6778781501474873,0.31771691952798375
1433,Co-Training<br>Data,0.5,regret,0.18328132692098634,0.16450869161649423,VDNA-PP:NN-1000-BINS,0.3477900185374806,0.018772635304492108
1434,Co-Training<br>Data,0.5,weightedtau,-0.013883072481194164,0.1362636891752241,VDNA-PP:NN-1000-BINS,0.12238061669402994,-0.15014676165641827
624,Augmentation<br>Policy,0.5,weightedtau,-0.12696644272972582,0.15806270797370833,SEMANTIC,0.031096265243982513,-0.28502915070343415
80,Augmentation<br>Policy,0.5,delta,0.0002395022054051341,0.05677078139911105,FED,0.05701028360451618,-0.056531279193705916
81,Augmentation<br>Policy,0.5,gain,0.6201550387596899,0.4031340966269178,FED,1.0232891353866078,0.21702094213277212
2604,Pretraining<br>Data,0.5,weightedtau,-0.060049232664288923,0.20349298789398876,KLD-PP:NS-W:SN-1000-BINS,0.14344375522969982,-0.2635422205582777
2603,Pretraining<br>Data,0.5,regret,0.23050259617600147,0.1753923283970862,KLD-PP:NS-W:SN-1000-BINS,0.4058949245730877,0.055110267778915256
2602,Pretraining<br>Data,0.5,rank,0.4816810083833548,0.17510576195650007,KLD-PP:NS-W:SN-1000-BINS,0.6567867703398549,0.30657524642685474
2601,Pretraining<br>Data,0.5,gain,0.24806201550387597,0.38326443204007477,KLD-PP:NS-W:SN-1000-BINS,0.6313264475439507,-0.1352024165361988
2600,Pretraining<br>Data,0.5,delta,-0.01975277813214048,0.03978515872539529,KLD-PP:NS-W:SN-1000-BINS,0.020032380593254812,-0.05953793685753578
710,Augmentation<br>Policy,0.5,delta,0.003791381068315937,0.046883388791951926,VDNA-PP:NN-1000-BINS,0.050674769860267865,-0.043092007723635986
714,Augmentation<br>Policy,0.5,weightedtau,-0.07606963251638081,0.1990652306988806,VDNA-PP:NN-1000-BINS,0.12299559818249979,-0.2751348632152614
713,Augmentation<br>Policy,0.5,regret,0.17762690205070455,0.16211965459083755,VDNA-PP:NN-1000-BINS,0.3397465566415421,0.015507247459867007
2694,Pretraining<br>Data,0.5,weightedtau,0.09601789591455627,0.13352355035379018,KLD-PP:NS-W:TS-100-BINS,0.22954144626834644,-0.03750565443923391
2693,Pretraining<br>Data,0.5,regret,0.2012127972429035,0.18967904938528207,KLD-PP:NS-W:TS-100-BINS,0.39089184662818555,0.01153374785762143
2692,Pretraining<br>Data,0.5,rank,0.6562289063361202,0.2008251690771996,KLD-PP:NS-W:TS-100-BINS,0.8570540754133198,0.4554037372589206
2691,Pretraining<br>Data,0.5,gain,0.35658914728682173,0.40516501173041364,KLD-PP:NS-W:TS-100-BINS,0.7617541590172354,-0.04857586444359191
891,Co-Training<br>Data,0.5,gain,0.6356589147286822,0.37093031594304304,FID,1.0065892306717252,0.26472859878563915
892,Co-Training<br>Data,0.5,rank,0.4840135039195392,0.19328978824932663,FID,0.6773032921688658,0.29072371567021255
1340,Co-Training<br>Data,0.5,delta,0.007171856456024713,0.04089140099951643,SEMANTIC,0.048063257455541145,-0.033719544543491714
890,Co-Training<br>Data,0.5,delta,0.007706195578094609,0.03468648871016335,FID,0.04239268428825796,-0.026980293132068744
980,Co-Training<br>Data,0.5,delta,0.007700753804941213,0.03569493809950627,KLD-PP:NN,0.04339569190444748,-0.027994184294565055
622,Augmentation<br>Policy,0.5,rank,0.49074919149707336,0.18010248651895563,SEMANTIC,0.670851678016029,0.31064670497811775
1972,Model<br>Architecture,0.5,rank,0.49963023748369445,0.16388004733378947,KLD-PP:NS-W:TS-100-BINS,0.6635102848174839,0.335750190149905
1971,Model<br>Architecture,0.5,gain,0.6705426356589148,0.40742836427649937,KLD-PP:NS-W:TS-100-BINS,1.0779709999354141,0.26311427138241544
1970,Model<br>Architecture,0.5,delta,-0.005091641261904115,0.05666364564698048,KLD-PP:NS-W:TS-100-BINS,0.051572004385076364,-0.0617552869088846
804,Co-Training<br>Data,0.5,weightedtau,-0.03956326283660753,0.16018958708862877,FED,0.12062632425202124,-0.1997528499252363
803,Co-Training<br>Data,0.5,regret,0.20205410901683143,0.20367490712077221,FED,0.40572901613760365,-0.0016207981039407793
802,Co-Training<br>Data,0.5,rank,0.47644460262569804,0.19397554938434,FED,0.670420152010038,0.28246905324135807
801,Co-Training<br>Data,0.5,gain,0.5968992248062015,0.3964426095490477,FED,0.9933418343552491,0.2004566152571538
800,Co-Training<br>Data,0.5,delta,0.0040159299007065915,0.0432148655943296,FED,0.04723079549503619,-0.039198935693623004
1884,Model<br>Architecture,0.5,weightedtau,0.004622011313840152,0.14645080384214856,KLD-PP:NS-W:SN-1000-BINS,0.15107281515598872,-0.1418287925283084
1883,Model<br>Architecture,0.5,regret,0.1858131401216882,0.16607459563257568,KLD-PP:NS-W:SN-1000-BINS,0.3518877357542639,0.019738544489112525
1882,Model<br>Architecture,0.5,rank,0.5428261241874784,0.15695064051796057,KLD-PP:NS-W:SN-1000-BINS,0.699776764705439,0.38587548366951785
1881,Model<br>Architecture,0.5,gain,0.6899224806201549,0.3534727718735863,KLD-PP:NS-W:SN-1000-BINS,1.0433952524937413,0.33644970874656865
1880,Model<br>Architecture,0.5,delta,0.002313168666467498,0.03899580545103302,KLD-PP:NS-W:SN-1000-BINS,0.041308974117500515,-0.03668263678456552
2330,Pretraining<br>Data,0.5,delta,-0.012599341359557413,0.037376003044198636,FID,0.024776661684641224,-0.04997534440375605
2331,Pretraining<br>Data,0.5,gain,0.3682170542635659,0.399441013886921,FID,0.7676580681504869,-0.031223959623355113
2332,Pretraining<br>Data,0.5,rank,0.6484829290780966,0.19733761561201765,FID,0.8458205446901143,0.4511453134660789
2333,Pretraining<br>Data,0.5,regret,0.19635399843329696,0.17552159073549609,FID,0.37187558916879304,0.02083240769780087
2334,Pretraining<br>Data,0.5,weightedtau,0.06386150452903727,0.1770489508841793,FID,0.24091045541321657,-0.11318744635514202
440,Augmentation<br>Policy,0.5,delta,0.0047759394852074,0.04746633145875098,KLD-PP:NS-W:SN-1000-BINS,0.052242270943958384,-0.04269039197354358
441,Augmentation<br>Policy,0.5,gain,0.627906976744186,0.42293281856891624,KLD-PP:NS-W:SN-1000-BINS,1.0508397953131023,0.20497415817526982
442,Augmentation<br>Policy,0.5,rank,0.5400250141716618,0.1746465737223455,KLD-PP:NS-W:SN-1000-BINS,0.7146715878940073,0.36537844044931633
443,Augmentation<br>Policy,0.5,regret,0.17104028822056028,0.14812370200785996,KLD-PP:NS-W:SN-1000-BINS,0.31916399022842024,0.02291658621270032
444,Augmentation<br>Policy,0.5,weightedtau,-0.05682325621279799,0.19995202586362482,KLD-PP:NS-W:SN-1000-BINS,0.14312876965082683,-0.2567752820764228
984,Co-Training<br>Data,0.5,weightedtau,-0.0398705512567221,0.14941908592407924,KLD-PP:NN,0.10954853466735714,-0.18928963718080133
983,Co-Training<br>Data,0.5,regret,0.18553693351882003,0.15859480846892188,KLD-PP:NN,0.3441317419877419,0.026942125049898152
2870,Pretraining<br>Data,0.5,delta,-0.011706312535961157,0.03380398495868456,VDNA-PP:NN-1000-BINS,0.0220976724227234,-0.04551029749464572
2871,Pretraining<br>Data,0.5,gain,0.36434108527131776,0.41104969079809994,VDNA-PP:NN-1000-BINS,0.7753907760694176,-0.04670860552678219
2872,Pretraining<br>Data,0.5,rank,0.6439883488739874,0.17851891420131535,VDNA-PP:NN-1000-BINS,0.8225072630753028,0.465469434672672
174,Augmentation<br>Policy,0.5,weightedtau,-0.09049501008173279,0.17586696210125777,FID,0.08537195201952498,-0.26636197218299057
1973,Model<br>Architecture,0.5,regret,0.20153589675194106,0.19842822066688362,KLD-PP:NS-W:TS-100-BINS,0.39996411741882465,0.003107676085057437
173,Augmentation<br>Policy,0.5,regret,0.17146313021811646,0.15901509357614904,FID,0.3304782237942655,0.01244803664196742
1974,Model<br>Architecture,0.5,weightedtau,0.007130315832209567,0.15508152301355235,KLD-PP:NS-W:TS-100-BINS,0.16221183884576193,-0.14795120718134278
1074,Co-Training<br>Data,0.5,weightedtau,-0.01698924826150217,0.18295659139611434,KLD-PP:NS-1000-BINS,0.16596734313461217,-0.1999458396576165
2150,Model<br>Architecture,0.5,delta,-0.0006470911262571273,0.041121808573834205,VDNA-PP:NN-1000-BINS,0.04047471744757708,-0.04176889970009133
2151,Model<br>Architecture,0.5,gain,0.6589147286821705,0.3859518212543288,VDNA-PP:NN-1000-BINS,1.0448665499364993,0.2729629074278417
2152,Model<br>Architecture,0.5,rank,0.48615153940194916,0.180812676977786,VDNA-PP:NN-1000-BINS,0.6669642163797351,0.3053388624241632
2153,Model<br>Architecture,0.5,regret,0.1957052271452988,0.17493693838487184,VDNA-PP:NN-1000-BINS,0.37064216553017065,0.020768288760426967
2154,Model<br>Architecture,0.5,weightedtau,-0.03226690877272174,0.17155646565346805,VDNA-PP:NN-1000-BINS,0.13928955688074632,-0.20382337442618978
2064,Model<br>Architecture,0.5,weightedtau,-0.05065083214004121,0.14801657145825828,SEMANTIC,0.09736573931821707,-0.19866740359829949
2063,Model<br>Architecture,0.5,regret,0.1980634725341854,0.16961237363317816,SEMANTIC,0.3676758461673636,0.02845109890100725
2062,Model<br>Architecture,0.5,rank,0.4992287066473811,0.16828003258421603,SEMANTIC,0.6675087392315971,0.3309486740631651
2061,Model<br>Architecture,0.5,gain,0.6511627906976745,0.38571545184076006,SEMANTIC,1.0368782425384344,0.2654473388569144
2060,Model<br>Architecture,0.5,delta,-0.002220896556395886,0.04325469654092155,SEMANTIC,0.041033799984525665,-0.04547559309731744
264,Augmentation<br>Policy,0.5,weightedtau,-0.14221129119703022,0.17065323452578218,KLD-PP:NN,0.028441943328751967,-0.3128645257228124
263,Augmentation<br>Policy,0.5,regret,0.18225485354664153,0.16951679544963136,KLD-PP:NN,0.3517716489962729,0.012738058097010174
262,Augmentation<br>Policy,0.5,rank,0.5296557562857552,0.16764874356909298,KLD-PP:NN,0.6973044998548482,0.36200701271666225
261,Augmentation<br>Policy,0.5,gain,0.6162790697674418,0.3843930513626079,KLD-PP:NN,1.0006721211300498,0.23188601840483397
260,Augmentation<br>Policy,0.5,delta,0.0037260619244834344,0.04701984479940828,KLD-PP:NN,0.05074590672389172,-0.043293782874924844
350,Augmentation<br>Policy,0.5,delta,0.0038778537388611915,0.041114082151749644,KLD-PP:NS-1000-BINS,0.04499193589061083,-0.037236228412888456
351,Augmentation<br>Policy,0.5,gain,0.6007751937984497,0.40525878907497,KLD-PP:NS-1000-BINS,1.0060339828734197,0.1955164047234797
352,Augmentation<br>Policy,0.5,rank,0.5463199941356212,0.1705215768049084,KLD-PP:NS-1000-BINS,0.7168415709405296,0.37579841733071273
353,Augmentation<br>Policy,0.5,regret,0.17254066752652578,0.1563502472749944,KLD-PP:NS-1000-BINS,0.32889091480152016,0.01619042025153139
354,Augmentation<br>Policy,0.5,weightedtau,0.03027279289665517,0.18781533511728687,KLD-PP:NS-1000-BINS,0.21808812801394203,-0.15754254222063171
2240,Pretraining<br>Data,0.5,delta,-0.013053148003049592,0.041110700348134764,FED,0.028057552345085172,-0.05416384835118436
2241,Pretraining<br>Data,0.5,gain,0.36434108527131787,0.39812602522988155,FED,0.7624671105011994,-0.03378493995856369
2242,Pretraining<br>Data,0.5,rank,0.6481210793978828,0.2078701570799231,FED,0.8559912364778058,0.4402509223179597
2243,Pretraining<br>Data,0.5,regret,0.19758761546020792,0.18789584199566234,FED,0.38548345745587026,0.009691773464545583
2244,Pretraining<br>Data,0.5,weightedtau,0.044838197730618215,0.16294009975068835,FED,0.20777829748130655,-0.11810190202007013
1070,Co-Training<br>Data,0.5,delta,0.008699579717885014,0.038289819971114636,KLD-PP:NS-1000-BINS,0.04698939968899965,-0.02959024025322962
1071,Co-Training<br>Data,0.5,gain,0.6356589147286821,0.3881509947307134,KLD-PP:NS-1000-BINS,1.0238099094593955,0.24750791999796867
1072,Co-Training<br>Data,0.5,rank,0.4987395472202487,0.2000550236454287,KLD-PP:NS-1000-BINS,0.6987945708656774,0.29868452357482
1073,Co-Training<br>Data,0.5,regret,0.18290599010199146,0.16415325024027516,KLD-PP:NS-1000-BINS,0.34705924034226665,0.0187527398617163
1251,Co-Training<br>Data,0.5,gain,0.6434108527131782,0.3920474083457725,KLD-PP:NS-W:TS-100-BINS,1.0354582610589507,0.2513634443674057
623,Augmentation<br>Policy,0.5,regret,0.19953628041521299,0.18474451987909007,SEMANTIC,0.38428080029430306,0.014791760536122911
172,Augmentation<br>Policy,0.5,rank,0.5597574526438582,0.16584245820742063,FID,0.7255999108512788,0.3939149944364376
170,Augmentation<br>Policy,0.5,delta,0.00469196385653445,0.047525751059391816,FID,0.052217714915926264,-0.04283378720285737
1614,Model<br>Architecture,0.5,weightedtau,-0.05881184978477073,0.14929149464835711,FID,0.0904796448635864,-0.20810334443312783
1613,Model<br>Architecture,0.5,regret,0.20519762571798578,0.19124045471543438,FID,0.39643808043342016,0.013957171002551394
1612,Model<br>Architecture,0.5,rank,0.47912537992556126,0.17993752060267665,FID,0.6590629005282379,0.2991878593228846
2510,Pretraining<br>Data,0.5,delta,-0.018231079328891838,0.053942086361488374,KLD-PP:NS-1000-BINS,0.03571100703259654,-0.07217316569038021
2511,Pretraining<br>Data,0.5,gain,0.35658914728682173,0.40516501173041364,KLD-PP:NS-1000-BINS,0.7617541590172354,-0.04857586444359191
2512,Pretraining<br>Data,0.5,rank,0.6580007778754337,0.20151102364823315,KLD-PP:NS-1000-BINS,0.8595118015236668,0.4564897542272005
2513,Pretraining<br>Data,0.5,regret,0.20014981630735945,0.18863648466538063,KLD-PP:NS-1000-BINS,0.3887863009727401,0.011513331641978819
2514,Pretraining<br>Data,0.5,weightedtau,0.09381282915626259,0.13178386496242417,KLD-PP:NS-1000-BINS,0.22559669411868677,-0.03797103580616158
1611,Model<br>Architecture,0.5,gain,0.6589147286821705,0.3686284211841197,FID,1.0275431498662901,0.2902863074980508
1610,Model<br>Architecture,0.5,delta,-0.001700018534980687,0.04235380534410933,FID,0.04065378680912864,-0.04405382387909002
1160,Co-Training<br>Data,0.5,delta,0.009092600693690377,0.03533435241547731,KLD-PP:NS-W:SN-1000-BINS,0.04442695310916769,-0.026241751721786936
1161,Co-Training<br>Data,0.5,gain,0.6240310077519379,0.3920667931220876,KLD-PP:NS-W:SN-1000-BINS,1.0160978008740256,0.23196421462985028
1162,Co-Training<br>Data,0.5,rank,0.49622358356712104,0.1604506973844529,KLD-PP:NS-W:SN-1000-BINS,0.656674280951574,0.33577288618266815
1163,Co-Training<br>Data,0.5,regret,0.18239426432963274,0.1602008636992776,KLD-PP:NS-W:SN-1000-BINS,0.34259512802891035,0.02219340063035513
1164,Co-Training<br>Data,0.5,weightedtau,0.009196749273289338,0.17557304572451113,KLD-PP:NS-W:SN-1000-BINS,0.18476979499780047,-0.1663762964512218
1524,Model<br>Architecture,0.5,weightedtau,-0.07823744750722024,0.16884272005281703,FED,0.09060527254559679,-0.24708016756003726
1523,Model<br>Architecture,0.5,regret,0.2025691521129657,0.18698009418328373,FED,0.38954924629624943,0.01558905792968196
1522,Model<br>Architecture,0.5,rank,0.4701868422981703,0.19482200659811003,FED,0.6650088488962803,0.2753648357000603
1521,Model<br>Architecture,0.5,gain,0.6472868217054263,0.3664157828421051,FED,1.0137026045475315,0.2808710388633212
1520,Model<br>Architecture,0.5,delta,0.00014210879340653064,0.038581676755444945,FED,0.038723785548851475,-0.038439567962038415
2873,Pretraining<br>Data,0.5,regret,0.18883574719029125,0.16654373294224178,VDNA-PP:NN-1000-BINS,0.35537948013253307,0.02229201424804947
2874,Pretraining<br>Data,0.5,weightedtau,0.08081887028163078,0.17077732257504136,VDNA-PP:NN-1000-BINS,0.2515961928566721,-0.08995845229341058
84,Augmentation<br>Policy,0.5,weightedtau,-0.11597806858065324,0.17388289400879528,FED,0.05790482542814204,-0.2898609625894485
83,Augmentation<br>Policy,0.5,regret,0.19104034233674705,0.18694682088103173,FED,0.3779871632177788,0.0040935214557153154
82,Augmentation<br>Policy,0.5,rank,0.5126466666998726,0.1950937851465172,FED,0.7077404518463898,0.31755288155335537
620,Augmentation<br>Policy,0.5,delta,0.0015545810454883696,0.047518910884328656,SEMANTIC,0.049073491929817026,-0.04596432983884029
621,Augmentation<br>Policy,0.5,gain,0.5736434108527131,0.39490600450484525,SEMANTIC,0.9685494153575583,0.17873740634786783
171,Augmentation<br>Policy,0.5,gain,0.6395348837209304,0.3934599871828238,FID,1.0329948709037542,0.24607489653810655
534,Augmentation<br>Policy,0.5,weightedtau,0.04337747695874982,0.19023734009337173,KLD-PP:NS-W:TS-100-BINS,0.23361481705212156,-0.1468598631346219
1252,Co-Training<br>Data,0.5,rank,0.5009543866443904,0.19538157244853704,KLD-PP:NS-W:TS-100-BINS,0.6963359590929274,0.30557281419585336
2421,Pretraining<br>Data,0.5,gain,0.3682170542635659,0.399441013886921,KLD-PP:NN,0.7676580681504869,-0.031223959623355113
2782,Pretraining<br>Data,0.5,rank,0.6412336555471383,0.2033764143508961,SEMANTIC,0.8446100698980343,0.4378572411962422
1792,Model<br>Architecture,0.5,rank,0.5024264722566735,0.1630726257740941,KLD-PP:NS-1000-BINS,0.6654990980307676,0.3393538464825794
1791,Model<br>Architecture,0.5,gain,0.6705426356589148,0.40742836427649937,KLD-PP:NS-1000-BINS,1.0779709999354141,0.26311427138241544
1790,Model<br>Architecture,0.5,delta,-0.004895896682135502,0.05669879768121106,KLD-PP:NS-1000-BINS,0.05180290099907556,-0.06159469436334657
2783,Pretraining<br>Data,0.5,regret,0.19466040634763715,0.17216081147462345,SEMANTIC,0.3668212178222606,0.0224995948730137
2784,Pretraining<br>Data,0.5,weightedtau,0.04755097630244322,0.1806008656157444,SEMANTIC,0.2281518419181876,-0.1330498893133012
2781,Pretraining<br>Data,0.5,gain,0.34883720930232553,0.3957518756034185,SEMANTIC,0.744589084905744,-0.04691466630109298
2780,Pretraining<br>Data,0.5,delta,-0.014807828637056564,0.043912108904314434,SEMANTIC,0.029104280267257872,-0.058719937541370996
533,Augmentation<br>Policy,0.5,regret,0.17148687290141454,0.15822525807643092,KLD-PP:NS-W:TS-100-BINS,0.32971213097784546,0.013261614824983614
1704,Model<br>Architecture,0.5,weightedtau,-0.0677307671035293,0.15753429612159417,KLD-PP:NN,0.08980352901806488,-0.22526506322512346
2420,Pretraining<br>Data,0.5,delta,-0.012657156247809255,0.03685183023391202,KLD-PP:NN,0.024194673986102762,-0.04950898648172127
1794,Model<br>Architecture,0.5,weightedtau,0.003776433329302864,0.1523430474261428,KLD-PP:NS-1000-BINS,0.15611948075544566,-0.14856661409683994
1793,Model<br>Architecture,0.5,regret,0.20083036245931749,0.20062234253109798,KLD-PP:NS-1000-BINS,0.40145270499041547,0.000208019928219505
2423,Pretraining<br>Data,0.5,regret,0.19770293787513743,0.18294353641263217,KLD-PP:NN,0.3806464742877696,0.014759401462505262
